Equipment_ID,Sensor_1,Sensor_2,Sensor_3,Environmental_Temperature,Environmental_Humidity,Production_Volume,Operating_Hours,Error_Code,Equipment_Age,Power_Consumption,Voltage_Fluctuations,Current_Fluctuations,Vibration_Analysis,Temperature_Gradients,Pressure_Levels,Failure_Maintenance_Indicator
256,20.04,25.28,0.006,24.7,51,1047,274,1,3,1556,8,1,0.6,20,19,0
283,26.21,23.25,0.007,21.2,43,1066,193,1,10,1428,8,5,0.4,24,24,0
324,23.42,29.75,0.002,20.8,41,1060,276,0,9,1451,6,4,0.6,19,21,0
860,23.11,29.78,0.003,24.1,42,1177,139,1,10,1431,3,2,0.5,18,19,0
245,28.88,24.34,0.005,21.7,57,1343,265,0,8,1538,7,2,0.6,21,24,0
889,27.21,25.16,0.002,22.6,44,1215,266,1,4,1542,3,1,0.5,21,21,1
135,26.08,26.73,0.01,22.7,58,1042,215,1,8,1566,4,1,0.6,22,18,1
693,21.07,25.59,0.001,21.8,49,1467,258,0,10,1467,4,4,0.6,23,19,0
725,26.74,29.28,0.003,23.4,56,1193,188,0,7,1552,7,1,0.6,23,18,0
173,21.3,20.84,0.007,23.0,51,1474,173,0,6,1407,8,4,0.5,24,21,1
96,27.82,27.3,0.007,21.9,46,1397,282,1,1,1537,4,2,0.6,20,22,0
776,28.02,27.77,0.001,23.8,48,1250,205,0,1,1583,3,5,0.5,24,20,0
806,26.45,24.85,0.004,24.5,56,1444,109,0,1,1456,8,2,0.6,23,23,0
375,23.11,24.38,0.008,24.9,44,1420,151,1,7,1475,5,5,0.5,24,21,0
998,20.76,22.61,0.002,21.8,59,1249,209,0,8,1532,5,4,0.4,18,21,1
454,21.69,24.16,0.006,20.5,60,1437,260,1,6,1518,8,3,0.6,19,24,1
259,26.53,27.52,0.009,23.9,59,1359,237,1,7,1430,7,3,0.6,20,24,0
557,28.08,22.68,0.007,21.8,56,1373,209,1,1,1473,5,3,0.6,19,22,1
386,26.42,29.73,0.005,21.3,40,1053,252,0,2,1573,6,4,0.5,20,22,0
696,26.98,21.29,0.005,20.3,45,1482,127,1,7,1521,5,2,0.5,21,24,1
776,27.35,24.77,0.001,22.4,53,1294,253,0,1,1499,8,3,0.6,22,19,1
418,25.04,25.54,0.009,20.9,53,1041,195,0,2,1402,6,2,0.6,22,18,0
397,23.01,21.99,0.007,23.9,46,1291,207,0,6,1447,7,5,0.4,24,24,1
728,22.35,28.21,0.009,23.1,53,1101,154,0,4,1519,8,5,0.4,21,22,1
910,25.26,23.66,0.001,24.2,48,1411,171,1,1,1482,7,2,0.6,21,18,0
319,29.37,22.89,0.008,22.8,52,1228,192,0,8,1424,3,4,0.6,24,18,1
636,22.26,22.26,0.002,22.7,44,1085,250,0,4,1492,8,5,0.6,18,18,0
964,27.21,27.63,0.008,23.3,58,1134,240,1,5,1539,3,4,0.5,22,19,1
202,26.22,25.16,0.003,22.0,55,1291,231,1,8,1584,6,2,0.4,24,24,0
222,23.39,28.04,0.002,22.2,53,1280,229,1,1,1590,5,2,0.5,19,24,1
212,27.95,29.62,0.01,20.2,42,1390,109,1,5,1506,4,2,0.6,21,21,1
291,24.52,20.23,0.007,22.3,42,1191,233,0,4,1435,5,4,0.6,21,23,1
74,27.81,21.8,0.008,21.4,48,1158,263,1,1,1525,3,1,0.5,21,21,1
765,25.66,25.95,0.005,21.1,54,1268,148,1,9,1449,8,2,0.6,19,23,1
613,20.1,28.21,0.001,23.3,59,1130,140,1,8,1499,8,1,0.4,22,24,1
837,26.19,23.8,0.008,20.4,51,1466,204,0,10,1482,4,4,0.6,24,18,0
638,22.45,20.2,0.01,23.1,59,1490,115,0,4,1504,3,1,0.6,21,20,1
332,28.74,21.67,0.009,22.7,41,1102,214,1,3,1509,6,5,0.4,24,24,0
863,25.99,24.09,0.002,23.7,57,1472,159,0,3,1594,3,5,0.6,23,18,1
528,24.54,27.23,0.007,23.2,46,1470,262,1,4,1474,4,5,0.5,18,23,0
944,25.09,29.23,0.009,23.8,47,1028,105,0,6,1560,7,3,0.6,21,20,0
259,20.28,26.65,0.004,20.9,41,1235,293,0,3,1536,8,2,0.6,21,23,1
221,22.78,27.84,0.005,22.1,48,1284,181,0,6,1582,6,5,0.5,24,22,1
932,28.47,25.14,0.009,23.5,49,1263,247,1,2,1499,4,4,0.5,22,19,1
354,20.84,22.42,0.003,24.3,56,1477,280,1,5,1547,6,5,0.6,20,20,1
936,20.27,26.54,0.004,23.1,57,1364,275,0,10,1570,5,4,0.4,18,22,1
148,20.48,27.19,0.007,22.0,46,1215,279,0,1,1400,5,4,0.6,23,21,1
678,21.08,27.63,0.006,21.8,58,1333,185,0,4,1412,5,2,0.5,18,23,1
863,20.84,28.88,0.008,23.1,59,1421,242,0,4,1592,5,3,0.5,23,21,1
58,21.5,29.31,0.004,21.5,46,1483,184,1,4,1518,5,1,0.5,23,18,0
239,25.72,20.94,0.006,24.6,50,1315,155,0,6,1565,3,4,0.5,23,24,1
796,27.64,25.75,0.009,22.6,41,1071,214,0,3,1442,3,5,0.5,18,19,0
810,27.23,24.04,0.003,23.0,50,1032,219,0,7,1527,7,5,0.5,20,18,1
136,21.69,29.59,0.003,21.2,55,1444,109,1,5,1436,7,4,0.4,24,21,1
747,20.3,29.3,0.006,21.8,40,1125,293,0,5,1455,8,4,0.5,20,20,0
784,24.28,28.73,0.001,23.4,52,1169,222,1,3,1581,7,4,0.6,24,20,1
400,21.2,22.82,0.002,21.4,53,1228,127,0,8,1571,5,1,0.5,21,18,1
722,24.92,22.71,0.01,23.5,56,1362,248,1,8,1475,6,4,0.4,19,22,0
25,27.6,24.95,0.007,21.8,47,1105,272,0,3,1575,4,3,0.7,23,22,0
929,24.63,26.25,0.009,21.5,56,1348,199,1,6,1567,6,2,0.6,18,23,1
845,22.47,22.83,0.001,21.1,45,1467,201,1,7,1538,5,3,0.6,24,18,0
116,29.75,22.17,0.005,21.4,58,1482,146,0,3,1428,5,2,0.7,21,24,0
823,24.37,25.25,0.001,22.9,60,1277,270,1,3,1426,6,4,0.6,19,22,0
233,26.72,25.32,0.002,24.7,47,1490,106,0,10,1462,4,2,0.6,21,20,1
453,25.95,21.46,0.003,23.4,44,1495,115,1,3,1571,4,1,0.7,18,21,1
54,25.13,25.86,0.003,20.6,57,1365,254,0,9,1593,6,3,0.6,23,23,0
925,21.72,24.65,0.007,22.2,58,1020,193,0,9,1433,6,4,0.5,24,24,1
356,24.73,27.85,0.006,20.4,51,1060,130,0,9,1544,5,3,0.6,22,22,1
508,27.55,26.82,0.002,22.1,57,1376,258,1,6,1460,8,4,0.6,19,23,0
919,26.64,22.06,0.002,21.8,43,1424,255,1,3,1441,7,2,0.4,23,21,1
803,26.63,25.1,0.008,24.8,60,1076,296,0,10,1491,5,3,0.5,21,22,0
368,23.67,21.09,0.007,20.5,57,1197,159,0,5,1488,3,1,0.4,20,20,0
130,24.01,21.1,0.001,21.0,47,1268,155,1,9,1491,3,1,0.6,24,21,1
611,25.34,20.81,0.006,23.0,41,1457,103,1,9,1575,5,2,0.6,20,21,0
916,28.04,21.16,0.009,21.3,44,1293,201,0,10,1546,6,1,0.5,21,23,1
832,25.06,24.15,0.009,24.9,42,1021,152,1,2,1575,7,1,0.5,20,24,1
770,22.36,28.09,0.001,22.0,47,1214,223,1,10,1485,8,5,0.6,19,20,0
222,22.2,27.63,0.006,23.1,46,1154,143,1,4,1537,6,4,0.7,18,18,1
454,28.5,22.5,0.006,20.1,56,1000,103,0,2,1467,8,1,0.4,18,24,1
864,24.22,20.05,0.007,21.9,43,1390,155,0,1,1501,4,5,0.7,24,18,1
941,22.01,27.06,0.009,21.4,57,1345,115,0,8,1499,4,4,0.5,19,19,0
810,22.56,27.68,0.009,24.2,58,1232,254,1,5,1446,5,3,0.5,19,21,0
50,27.21,21.1,0.01,23.1,45,1017,192,1,7,1440,4,2,0.7,22,18,1
292,26.41,24.55,0.007,23.6,48,1075,261,0,5,1517,3,3,0.7,19,22,1
841,22.94,20.84,0.009,22.6,59,1211,287,0,5,1588,6,1,0.5,22,24,0
601,20.04,29.4,0.01,20.7,49,1239,134,1,3,1581,4,2,0.5,21,24,0
115,24.06,24.48,0.008,21.7,56,1198,229,0,1,1536,6,1,0.6,18,21,1
851,27.43,21.31,0.006,23.4,58,1115,156,1,1,1469,6,3,0.5,21,20,0
640,21.21,28.8,0.007,22.7,59,1004,121,0,8,1536,7,3,0.5,22,19,0
813,25.13,26.22,0.004,21.5,58,1149,104,0,3,1590,8,2,0.4,19,20,1
76,29.67,22.71,0.003,24.6,44,1109,109,1,2,1436,5,2,0.6,19,22,1
690,20.08,27.93,0.009,20.4,53,1428,238,1,3,1428,5,1,0.7,20,23,0
921,21.57,23.36,0.004,21.0,53,1232,109,1,10,1556,4,3,0.6,24,18,0
511,21.39,22.2,0.004,21.2,40,1102,140,0,9,1473,8,3,0.7,24,19,1
441,21.6,27.85,0.005,23.3,45,1209,118,1,2,1434,7,1,0.7,20,18,1
77,25.86,28.05,0.002,24.9,49,1474,124,1,8,1442,6,1,0.6,19,20,0
978,25.27,26.28,0.002,20.7,56,1264,182,1,8,1491,6,4,0.5,18,20,1
96,22.89,21.45,0.005,23.7,55,1464,251,1,9,1429,7,4,0.6,24,18,1
219,24.69,23.46,0.005,21.8,47,1135,109,0,5,1578,7,1,0.6,20,18,0
622,26.3,23.51,0.008,20.1,54,1262,282,0,8,1476,4,5,0.7,18,24,0
951,20.36,20.02,0.002,22.2,60,1377,270,1,7,1420,4,3,0.6,23,18,1
547,23.59,24.63,0.001,22.4,47,1264,114,1,4,1492,4,3,0.6,24,19,1
356,25.95,20.52,0.004,20.8,59,1473,268,0,6,1463,8,4,0.5,23,18,1
616,29.32,21.78,0.006,22.4,42,1272,132,1,6,1599,3,3,0.6,24,23,0
65,25.51,20.31,0.01,23.8,55,1481,165,0,8,1565,5,3,0.4,21,19,1
527,24.65,23.75,0.005,24.0,50,1071,228,0,5,1476,6,3,0.7,20,19,0
713,22.38,28.09,0.006,24.2,50,1056,180,1,6,1519,5,2,0.7,21,23,0
461,28.09,27.91,0.006,23.9,55,1396,173,0,5,1424,7,1,0.6,23,23,1
999,22.84,26.49,0.007,22.9,56,1364,280,0,3,1537,6,4,0.6,21,23,1
238,23.7,29.88,0.008,20.6,41,1423,205,1,3,1600,8,2,0.5,22,19,1
15,29.1,23.12,0.005,21.3,42,1132,237,0,2,1579,6,2,0.6,24,23,1
577,29.52,24.4,0.001,20.4,55,1289,114,0,5,1422,4,5,0.5,20,22,0
321,29.38,23.65,0.001,21.8,49,1051,175,0,10,1441,5,1,0.5,21,23,1
181,29.9,21.37,0.003,23.2,47,1145,157,1,7,1473,5,2,0.4,23,20,0
771,27.2,26.51,0.009,23.3,40,1049,114,0,3,1400,3,5,0.7,19,24,0
409,20.16,27.67,0.006,21.8,40,1174,163,1,7,1413,3,2,0.6,19,23,0
822,25.09,26.85,0.002,21.1,55,1333,248,0,8,1453,3,1,0.7,20,20,0
740,26.27,28.7,0.004,23.5,49,1191,203,0,1,1424,6,2,0.5,21,22,1
704,28.95,29.25,0.003,22.6,56,1205,168,0,4,1430,3,1,0.5,18,21,0
691,23.38,21.32,0.006,20.9,40,1103,172,0,9,1589,5,4,0.5,21,20,0
628,22.19,24.4,0.009,24.1,49,1001,114,0,6,1581,7,1,0.6,22,24,1
983,25.78,21.33,0.006,20.5,50,1336,249,1,5,1466,5,2,0.5,21,21,0
644,20.3,29.21,0.009,22.8,44,1208,111,0,4,1533,4,4,0.5,24,22,0
772,24.8,21.45,0.009,21.1,60,1181,168,1,2,1503,6,3,0.6,24,19,0
972,29.53,26.19,0.005,22.7,51,1368,275,0,10,1499,3,2,0.6,24,19,1
933,21.34,25.78,0.006,20.6,43,1152,280,0,2,1444,7,2,0.5,19,18,0
965,24.44,29.3,0.01,20.7,51,1404,131,0,6,1503,8,4,0.5,20,22,0
552,25.98,26.45,0.001,23.3,47,1172,127,1,9,1428,5,4,0.7,23,24,1
46,20.42,22.18,0.005,20.2,53,1174,276,0,9,1443,5,5,0.5,20,22,0
164,24.6,20.74,0.009,21.3,49,1153,208,0,8,1452,6,5,0.6,22,21,0
754,21.08,29.86,0.008,21.0,41,1244,294,0,4,1469,7,5,0.5,23,23,0
186,21.06,22.76,0.007,22.2,48,1001,213,0,7,1529,7,3,0.7,18,19,0
286,26.07,28.4,0.006,22.3,57,1245,127,0,7,1569,7,5,0.5,22,18,1
544,22.45,20.15,0.01,24.9,43,1484,121,1,4,1453,6,1,0.6,18,19,0
308,24.24,27.87,0.01,21.1,54,1457,179,1,10,1442,7,5,0.5,19,24,0
836,29.99,29.2,0.009,22.7,59,1008,232,0,1,1441,5,3,0.5,18,23,1
444,21.13,21.05,0.003,24.1,47,1171,251,0,4,1466,6,2,0.6,22,19,0
653,29.9,29.17,0.008,20.4,57,1099,115,0,4,1476,7,3,0.7,21,21,0
971,21.3,25.05,0.004,23.7,57,1371,291,1,10,1529,7,4,0.5,22,24,0
879,21.84,28.02,0.007,23.5,41,1496,235,0,7,1433,3,4,0.6,23,18,0
622,29.38,26.88,0.002,20.1,57,1453,186,0,6,1464,3,1,0.5,18,20,0
739,22.28,28.14,0.009,20.6,43,1329,220,1,4,1412,3,2,0.6,18,22,1
320,28.81,27.64,0.004,21.8,50,1121,256,1,8,1447,4,5,0.5,19,22,1
667,28.14,26.37,0.008,23.0,46,1238,202,0,5,1527,8,3,0.5,21,22,1
896,24.74,28.91,0.002,21.0,48,1054,161,1,5,1488,8,4,0.6,24,19,1
862,23.7,20.07,0.002,22.5,42,1051,251,1,1,1514,4,2,0.4,18,22,0
366,21.86,23.77,0.003,24.1,54,1286,217,1,2,1421,3,5,0.4,24,21,1
510,25.66,21.17,0.005,24.4,54,1266,195,0,1,1593,3,2,0.5,24,20,0
518,25.32,22.89,0.009,25.0,50,1022,112,1,3,1595,7,5,0.6,20,21,1
488,20.2,29.39,0.008,22.7,43,1482,256,1,1,1519,7,3,0.6,20,21,0
25,29.98,21.02,0.004,24.8,43,1110,282,0,6,1433,7,1,0.4,19,22,0
953,22.85,26.62,0.007,20.9,48,1161,117,1,9,1589,5,4,0.5,18,23,1
613,29.63,23.75,0.001,24.9,50,1058,225,0,5,1550,5,4,0.4,24,21,1
286,20.1,24.17,0.005,23.4,48,1191,219,0,2,1497,3,2,0.7,18,20,0
867,28.01,24.67,0.005,23.9,60,1440,257,0,10,1504,8,2,0.6,23,21,1
7,27.95,26.95,0.004,21.5,52,1194,114,0,9,1499,8,5,0.4,23,21,1
542,24.18,20.63,0.009,21.7,44,1321,250,1,7,1515,5,3,0.5,18,20,1
510,22.01,26.64,0.009,20.8,41,1342,118,1,4,1408,3,3,0.5,20,20,1
207,21.21,24.29,0.008,24.0,47,1057,186,1,2,1544,8,1,0.5,21,18,0
539,26.2,25.7,0.004,21.9,52,1317,241,1,7,1497,6,4,0.5,19,24,1
496,24.8,22.16,0.008,25.0,49,1408,181,1,7,1424,6,1,0.5,24,20,1
793,23.22,26.0,0.003,21.3,41,1370,128,1,9,1549,4,5,0.6,18,21,0
310,22.69,28.43,0.006,22.9,57,1351,204,1,4,1558,6,1,0.4,19,24,1
277,22.18,26.44,0.008,24.3,46,1162,291,0,6,1453,5,2,0.6,20,21,1
752,29.33,28.13,0.007,22.1,52,1096,140,1,7,1532,8,1,0.6,22,19,1
353,27.87,23.13,0.009,24.6,41,1143,298,0,4,1555,3,5,0.7,24,23,0
388,24.62,20.49,0.006,20.2,43,1020,273,1,6,1600,6,3,0.6,18,18,0
467,27.84,29.15,0.009,22.2,46,1207,219,1,1,1445,5,4,0.5,22,19,0
419,21.3,20.73,0.009,24.6,44,1234,297,0,8,1500,5,3,0.6,24,19,0
911,26.96,29.49,0.01,24.5,60,1097,146,1,1,1596,6,5,0.4,21,19,1
141,21.53,29.76,0.007,22.4,43,1370,152,0,3,1426,5,5,0.7,24,24,0
442,26.88,27.78,0.001,24.9,42,1360,116,1,5,1485,5,2,0.5,21,23,1
666,28.29,22.92,0.003,24.9,57,1294,207,1,4,1420,3,1,0.4,21,22,0
307,20.46,26.69,0.007,22.7,60,1157,178,1,5,1428,6,5,0.5,23,18,1
116,24.65,25.75,0.004,23.8,60,1375,265,1,1,1528,7,4,0.6,22,22,1
513,23.69,26.16,0.005,20.7,56,1250,124,1,1,1461,3,1,0.5,19,18,1
916,26.28,26.87,0.002,24.0,60,1043,289,0,3,1507,6,3,0.6,19,21,0
859,26.32,24.97,0.003,22.6,59,1257,200,1,4,1443,3,2,0.7,23,24,0
755,26.13,26.48,0.006,23.1,59,1333,178,0,3,1504,7,4,0.7,18,24,0
894,24.03,28.12,0.005,23.6,59,1245,132,0,1,1592,6,1,0.5,20,20,0
397,28.31,28.65,0.007,23.3,45,1174,296,1,6,1455,6,1,0.4,21,20,0
416,22.58,26.49,0.004,22.3,50,1370,105,1,9,1430,4,2,0.6,21,24,1
696,26.83,22.63,0.009,22.3,56,1442,212,0,6,1527,5,1,0.7,22,18,1
605,24.07,26.82,0.005,22.5,59,1252,281,0,6,1440,8,5,0.4,20,19,0
583,22.44,28.73,0.004,20.3,53,1353,103,0,6,1509,8,5,0.6,20,20,1
498,28.76,20.17,0.003,22.1,51,1432,107,1,2,1591,8,4,0.6,22,21,0
374,28.55,27.96,0.003,22.1,48,1083,250,1,1,1451,4,5,0.5,19,19,1
883,24.03,25.47,0.005,24.4,40,1121,198,1,3,1506,6,1,0.4,22,19,0
743,27.67,25.91,0.01,21.4,59,1353,261,0,2,1477,6,2,0.6,24,20,1
382,25.26,23.08,0.009,20.7,50,1349,268,1,9,1466,6,3,0.5,24,24,1
87,24.63,21.54,0.005,22.0,50,1480,213,0,8,1480,4,2,0.6,19,23,1
65,26.24,24.34,0.002,20.1,56,1055,149,0,4,1550,6,1,0.6,21,19,0
534,22.62,28.15,0.002,20.3,44,1290,181,0,8,1567,3,5,0.4,22,22,1
188,21.66,25.26,0.006,24.7,54,1488,120,1,7,1578,3,3,0.5,23,19,0
506,26.96,27.13,0.006,21.1,42,1036,276,1,4,1441,7,4,0.7,23,18,0
981,21.48,25.4,0.006,23.4,46,1146,183,0,6,1572,6,5,0.7,22,19,0
783,29.9,24.13,0.01,24.9,57,1166,264,1,6,1507,8,4,0.7,19,18,1
494,21.37,20.78,0.005,21.4,54,1196,178,1,1,1466,3,3,0.4,18,21,1
118,29.98,21.86,0.002,22.0,50,1470,261,0,8,1425,7,2,0.7,21,23,0
226,25.23,28.23,0.004,22.9,41,1214,278,1,7,1485,4,3,0.7,19,23,1
831,24.59,21.8,0.004,23.9,46,1341,139,1,10,1548,4,4,0.7,19,18,0
116,25.01,20.06,0.003,22.0,51,1428,251,0,3,1536,6,1,0.7,18,21,0
581,27.53,28.08,0.006,20.4,47,1424,252,1,10,1466,6,4,0.5,18,21,0
411,26.15,22.31,0.01,21.8,50,1129,261,0,7,1531,3,1,0.4,21,21,1
297,22.01,25.85,0.008,23.9,41,1438,182,0,4,1583,8,3,0.4,21,23,0
567,27.25,26.64,0.004,24.9,45,1106,284,0,5,1498,8,2,0.5,24,22,0
76,25.16,29.35,0.008,20.2,55,1298,214,1,2,1569,7,5,0.7,20,20,1
111,25.93,24.8,0.009,23.0,41,1431,194,1,9,1586,5,4,0.6,23,23,1
101,28.97,21.35,0.005,20.7,51,1196,265,0,3,1471,5,4,0.6,20,21,1
411,27.77,22.52,0.004,24.9,48,1131,229,0,8,1550,8,2,0.7,21,23,1
834,27.73,20.2,0.008,22.2,50,1480,273,0,9,1480,5,4,0.7,23,18,1
79,24.22,24.33,0.007,24.7,50,1271,106,0,1,1545,3,2,0.6,24,21,1
704,24.85,24.43,0.004,24.6,58,1235,288,1,9,1541,4,1,0.5,21,20,0
149,22.17,28.11,0.009,22.6,56,1324,284,0,5,1493,5,5,0.7,22,21,0
610,24.92,22.84,0.004,21.8,46,1364,122,0,1,1595,7,1,0.6,20,20,1
642,24.23,26.98,0.003,20.2,58,1186,218,1,4,1510,7,4,0.4,18,20,1
301,22.1,23.77,0.003,22.7,58,1352,168,0,10,1499,7,5,0.5,21,19,0
396,28.78,23.53,0.009,23.0,53,1009,101,0,1,1491,6,5,0.5,24,21,1
659,28.48,21.99,0.008,23.3,50,1172,174,1,7,1505,3,3,0.5,21,23,1
928,27.96,22.12,0.009,20.8,53,1159,113,1,3,1571,3,1,0.5,20,22,0
794,28.53,25.37,0.007,23.7,59,1316,155,0,8,1451,8,2,0.5,18,20,1
902,21.41,25.16,0.008,23.4,52,1492,167,0,1,1600,7,4,0.6,18,23,1
325,29.45,27.57,0.008,24.6,53,1249,152,0,9,1427,8,5,0.6,19,23,1
238,25.65,24.73,0.008,24.7,42,1376,145,1,4,1555,8,2,0.5,18,18,1
151,20.41,26.22,0.004,21.1,45,1315,100,0,8,1562,8,5,0.7,22,24,0
193,23.03,27.74,0.002,22.2,48,1363,190,1,4,1539,6,5,0.5,19,23,0
704,23.48,27.99,0.005,22.7,53,1440,197,0,6,1552,5,5,0.5,23,23,0
727,25.21,29.06,0.001,20.7,47,1031,289,1,10,1568,8,1,0.5,19,22,0
82,29.46,24.36,0.006,22.4,55,1424,115,0,8,1439,3,1,0.4,18,21,0
127,28.92,26.46,0.009,22.2,45,1116,176,0,8,1413,5,4,0.5,24,18,1
377,28.72,24.72,0.005,20.5,47,1380,282,1,8,1556,5,5,0.5,23,21,0
951,24.32,28.15,0.002,20.3,60,1427,278,1,1,1592,5,2,0.6,24,19,0
375,29.42,29.65,0.005,21.4,44,1098,101,0,8,1489,5,1,0.6,20,22,0
37,21.59,26.85,0.008,21.8,54,1428,260,0,8,1450,8,4,0.5,20,18,0
210,20.23,24.94,0.003,24.2,41,1280,300,1,7,1458,5,4,0.5,23,19,1
797,22.55,21.68,0.003,21.5,40,1213,184,1,10,1516,8,4,0.5,20,19,1
431,22.07,22.79,0.005,22.6,44,1044,248,1,3,1477,3,4,0.7,18,18,1
894,26.16,26.83,0.003,22.7,52,1361,199,0,6,1420,5,2,0.6,21,21,1
2,21.62,21.33,0.007,22.7,58,1350,255,0,3,1432,4,1,0.7,18,24,1
59,24.46,23.02,0.006,23.5,42,1327,127,0,8,1424,4,3,0.7,22,23,1
583,24.7,26.0,0.005,24.6,53,1195,222,1,7,1545,7,1,0.6,20,21,1
405,25.23,26.41,0.008,24.2,55,1378,236,1,2,1598,7,2,0.6,19,21,0
638,26.01,27.59,0.004,23.5,59,1165,142,0,7,1409,6,5,0.6,22,21,0
795,27.43,29.96,0.006,22.2,53,1499,185,1,9,1538,6,5,0.6,18,20,1
898,20.56,22.47,0.006,20.8,55,1444,287,1,1,1560,7,5,0.6,24,19,0
396,23.01,29.14,0.009,24.8,48,1176,153,1,4,1518,7,3,0.5,23,21,0
631,27.83,28.22,0.002,24.1,49,1194,142,0,8,1565,6,2,0.5,22,19,1
419,26.31,27.94,0.006,23.3,56,1133,169,0,8,1469,4,2,0.5,23,22,1
829,23.9,28.38,0.007,21.7,52,1085,248,1,10,1509,7,2,0.6,19,19,0
136,26.69,27.34,0.002,23.8,42,1087,198,1,9,1455,7,2,0.4,18,23,1
569,25.95,21.31,0.002,22.8,51,1480,171,0,2,1532,8,1,0.7,18,23,0
450,29.78,27.86,0.004,23.8,59,1409,159,0,5,1475,4,4,0.5,22,19,1
356,22.71,24.07,0.006,24.6,60,1406,241,0,10,1442,7,5,0.5,24,20,1
945,27.91,29.58,0.004,25.0,59,1274,291,1,6,1418,8,3,0.6,19,18,1
913,29.54,27.57,0.004,22.3,49,1000,254,0,3,1503,3,5,0.5,24,22,1
482,23.04,26.71,0.004,24.3,43,1374,166,0,8,1404,8,2,0.5,24,20,0
528,22.11,23.35,0.007,25.0,41,1000,168,0,4,1594,5,3,0.4,20,19,1
66,25.79,20.93,0.007,24.2,56,1011,271,0,3,1419,8,4,0.6,20,21,0
46,21.22,28.9,0.01,24.6,45,1229,135,1,6,1455,3,5,0.6,22,20,0
287,28.84,25.99,0.004,23.6,52,1207,259,1,10,1524,6,3,0.4,24,19,0
668,28.33,23.74,0.007,23.3,43,1243,262,1,10,1568,7,3,0.4,20,21,1
513,23.74,29.04,0.002,20.2,49,1309,143,1,5,1488,7,3,0.7,24,20,1
996,25.62,23.09,0.006,20.4,48,1424,119,0,5,1506,6,3,0.7,24,22,0
845,29.92,26.12,0.001,21.8,52,1110,181,0,7,1525,7,4,0.4,19,24,0
728,28.41,28.84,0.006,22.3,47,1085,172,0,1,1487,6,1,0.4,21,18,0
557,20.92,22.55,0.005,24.9,42,1318,122,0,3,1523,7,3,0.6,20,24,0
528,27.34,26.25,0.01,23.1,43,1459,152,1,1,1556,4,4,0.5,21,21,1
479,27.48,29.62,0.005,23.1,55,1433,204,1,3,1526,7,2,0.6,23,19,1
587,29.58,24.65,0.009,21.4,51,1050,203,0,3,1468,6,3,0.5,18,19,1
303,23.66,20.06,0.007,23.8,56,1418,195,1,8,1533,3,1,0.6,24,23,1
714,22.14,22.9,0.002,20.5,44,1200,149,1,6,1469,4,1,0.6,24,18,0
626,23.82,23.74,0.003,23.6,57,1098,283,1,4,1593,4,1,0.5,20,22,1
977,24.5,22.55,0.003,20.2,50,1160,132,0,4,1481,7,3,0.7,18,24,0
871,26.85,20.62,0.005,23.9,50,1267,176,0,8,1568,5,5,0.7,18,20,1
262,20.75,28.0,0.005,21.8,51,1258,105,0,9,1532,8,4,0.7,20,20,1
411,27.82,20.92,0.009,22.7,43,1407,129,1,1,1496,7,2,0.7,20,20,0
328,21.44,21.49,0.008,22.6,46,1171,100,0,3,1560,4,3,0.6,22,22,0
239,23.42,22.7,0.01,23.6,46,1464,193,0,6,1509,6,5,0.5,20,20,0
268,27.77,29.47,0.004,21.8,60,1299,172,0,10,1501,4,2,0.4,18,19,0
65,23.48,26.21,0.005,24.1,44,1180,246,1,9,1593,8,2,0.5,21,21,0
450,24.53,24.19,0.009,24.4,46,1221,238,1,6,1515,5,1,0.5,23,24,1
852,28.73,21.04,0.01,22.1,54,1097,102,0,4,1431,7,3,0.4,19,20,1
847,22.73,27.06,0.005,21.8,51,1054,278,1,6,1568,5,3,0.6,18,24,1
5,26.71,29.44,0.008,24.4,49,1048,155,0,1,1460,8,1,0.7,18,23,0
763,28.79,28.65,0.002,22.7,58,1118,241,0,10,1529,7,5,0.5,18,21,1
631,25.84,23.63,0.009,23.8,44,1179,137,0,8,1593,4,4,0.7,22,22,0
579,23.55,27.96,0.008,24.7,40,1481,241,1,4,1408,8,1,0.4,24,18,0
864,23.81,26.36,0.004,24.4,54,1143,280,0,9,1544,7,5,0.6,19,22,1
822,22.1,24.73,0.007,23.2,58,1341,124,0,8,1594,4,1,0.5,24,21,1
704,26.38,29.12,0.008,20.8,56,1232,159,0,6,1598,8,4,0.5,24,20,0
479,29.27,26.42,0.006,23.3,58,1296,210,0,10,1594,6,1,0.6,18,20,1
696,28.4,29.54,0.005,21.6,50,1272,298,0,1,1496,6,5,0.6,19,22,0
626,24.89,25.13,0.008,24.5,49,1283,280,1,5,1578,8,2,0.4,22,21,0
507,20.02,21.12,0.01,22.8,47,1030,185,0,5,1567,6,2,0.6,21,20,1
731,26.84,29.02,0.005,24.4,59,1444,215,1,6,1595,5,2,0.6,22,24,1
432,26.28,22.78,0.003,20.4,57,1483,210,0,2,1487,6,1,0.7,24,20,1
852,22.78,24.92,0.009,22.0,48,1100,251,0,8,1564,5,3,0.4,21,21,0
391,22.39,23.42,0.002,24.6,48,1466,113,1,1,1484,7,5,0.5,23,19,1
953,29.21,22.69,0.008,23.4,48,1346,176,1,7,1406,6,2,0.5,18,24,0
747,23.52,26.09,0.002,20.3,44,1177,186,1,10,1448,4,4,0.5,22,20,1
338,27.46,23.34,0.008,20.2,53,1041,187,1,1,1519,4,4,0.4,18,22,0
